Transaction_ID,Date,Amount,Vendor_Name,Employee_ID,Account_Code,Department,Approval_Status
TXN01660,2023-12-23,5297.83,Regus,EMP278,6400,Marketing,Pending
TXN01661,2023-10-11,63.67,Salesforce,EMP843,6400,Sales,
TXN01662,2023-05-15,79.53,HP Inc,EMP257,6200,Marketing,Approved
TXN01663,2023-09-24,49.16,AT&T Business,EMP961,6400,IT,Approved
TXN01664,2023-07-09,1072.67,Uline,EMP179,8000,Legal,
TXN01665,2023-06-02,303.83,HP Inc,EMP328,6200,Marketing,
TXN01666,2023-07-29,358.21,Staples,EMP166,8000,Operations,Rejected
TXN01667,2023-01-12,26.9,United Airlines,EMP575,6100,Legal,Approved
TXN01668,2023-02-15,438.07,Verizon Business,EMP855,6200,Operations,Pending
TXN01669,2023-01-27,44.78,Zoom Communications,EMP672,6700,HR,Approved
TXN01670,2023-04-08,71.56,FedEx,EMP213,6700,Legal,Rejected
TXN01671,2023-01-02,168.92,HP Inc,EMP267,6100,Finance,Approved
TXN01672,2023-07-14,21.77,Xerox,EMP100,6400,Sales,Approved
TXN01673,2023-04-22,155.15,United Airlines,EMP229,6200,IT,Rejected
TXN01674,2023-02-17,1999.99,Marriott,EMP318,6600,Sales,Approved
TXN01675,2023-10-22,166.2,WeWork,EMP361,6300,Sales,Approved
TXN01676,2023-08-25,9423.35,Cisco Systems,EMP485,6200,IT,Rejected
TXN01677,2023-01-17,750.0,Marriott,EMP399,7200,Marketing,Approved
TXN01678,2023-12-25,3641.24,Staples,EMP241,6100,Finance,Approved
TXN01679,2023-11-04,5654.52,Apple Business,EMP533,6600,IT,Approved
TXN01680,2023-01-13,83.89,Uber Business,EMP718,7200,IT,Approved
TXN01681,2023-11-03,533.11,,EMP171,8000,Legal,Approved
TXN01682,2023-03-23,75.76,Cisco Systems,EMP889,6600,Legal,Approved
TXN01683,2023-04-12,23.17,Grainger,EMP135,8000,Sales,Approved
TXN01684,2023-02-08,84.59,Marriott,EMP218,6400,Finance,Approved
TXN01685,2023-11-03,1536.75,Grainger,EMP405,6200,Finance,Approved
TXN01686,2023-11-11,57.14,Staples,EMP443,6600,HR,Approved
TXN01687,2023-11-12,200.68,Hertz,EMP894,6200,Legal,Approved
TXN01688,2023-02-02,384.65,Lyft Business,EMP845,6100,Legal,Approved
TXN01689,2023-12-30,51.57,Grubhub Corporate,EMP177,6400,Sales,Approved
TXN01690,2023-10-03,2494.46,Office Depot,EMP652,7100,Finance,Approved
TXN01691,2023-05-06,2000.0,AT&T Business,EMP953,6600,Marketing,
TXN01692,2023-12-23,434.77,USPS,EMP530,8000,Legal,Approved
TXN01693,2023-05-06,871.18,Marriott,EMP262,6300,Legal,Approved
TXN01694,2023-03-18,17.11,United Airlines,EMP746,6100,Marketing,
TXN01695,2023-05-19,324.59,Hertz,EMP722,6200,Marketing,Approved
TXN01696,2023-11-19,776.23,FedEx,EMP683,6500,Procurement,Approved
TXN01697,2023-03-28,320.97,AT&T Business,EMP505,6700,Procurement,Pending
TXN01698,2023-04-13,770.09,Seamless,EMP700,6200,Legal,Approved
TXN01699,2023-01-14,108.59,Dell Technologies,EMP951,6700,Legal,Approved
TXN01700,2023-04-09,215.15,Uline,EMP660,6600,Operations,Approved
TXN01701,2023-04-29,3197.74,Cisco Systems,EMP992,6600,Legal,Pending
TXN01702,2023-10-13,166.52,Verizon Business,EMP338,7200,HR,Approved
TXN01703,2023-04-30,417.12,HP Inc,EMP459,6700,Procurement,Approved
TXN01704,2023-05-07,50.57,Uber Business,EMP350,8000,IT,Rejected
TXN01705,2023-04-09,3385.64,Amazon Business,EMP982,6400,Marketing,Approved
TXN01706,2023-11-08,2303.48,Office Depot,EMP423,6100,Finance,Approved
TXN01707,2023-10-14,9515.25,Salesforce,EMP443,6600,Finance,Rejected
TXN01708,2023-06-14,1145.98,Seamless,EMP529,6400,Finance,Rejected
TXN01709,2023-08-18,893.03,WeWork,EMP140,6500,Finance,Approved
TXN01710,2023-09-03,74.42,Lyft Business,EMP618,6100,IT,Approved
TXN01711,2023-11-01,200.0,Zoom Communications,EMP649,6400,Sales,Approved
TXN01712,2023-09-13,90.97,Staples,EMP132,6500,Procurement,
TXN01713,2023-06-21,3375.7,Zoom Communications,EMP154,8000,HR,Approved
TXN01714,2023-05-03,482.46,Apple Business,EMP255,6500,Marketing,Approved
TXN01715,2023-09-26,2138.99,USPS,EMP679,7200,Procurement,Approved
TXN01716,2023-12-25,205.89,Uber Business,EMP698,7100,Finance,Approved
TXN01717,2023-10-16,9658.89,Salesforce,EMP394,6700,HR,Rejected
TXN01718,2023-12-07,3090.32,Cisco Systems,EMP359,6600,Marketing,Approved
TXN01719,2023-08-21,21.02,Lyft Business,EMP400,6400,IT,Approved
TXN01720,2023-11-25,515.41,Zoom Communications,EMP353,6600,IT,Pending
TXN01721,2023-11-23,34.9,Ricoh,EMP820,7200,Procurement,Approved
TXN01722,2023-02-11,928.38,Lenovo,EMP851,6500,Finance,Approved
TXN01723,2023-02-02,1564.24,UPS,EMP591,6400,IT,Approved
TXN01724,2023-03-12,1667.07,Enterprise Rent-A-Car,EMP431,7100,Legal,Approved
TXN01725,2023-06-28,338.04,Uline,EMP806,8000,HR,Approved
TXN01726,2023-11-23,3798.76,Lyft Business,EMP802,6100,Finance,Approved
TXN01727,2023-03-31,328.44,Microsoft,EMP802,6700,Legal,Approved
TXN01728,2023-07-21,917.42,Xerox,EMP338,6500,IT,Approved
TXN01729,2023-04-18,9494.42,Marriott,EMP616,6500,Legal,Approved
TXN01730,2023-09-03,3359.01,USPS,EMP908,8000,Finance,Rejected
TXN01731,2023-06-05,237.76,USPS,EMP124,6400,Procurement,
TXN01732,2023-08-31,1249.55,Home Depot,EMP194,7200,Legal,Approved
TXN01733,2023-07-15,96.93,Regus,EMP888,6100,Sales,Approved
TXN01734,2023-12-06,30.13,Dell Technologies,EMP182,6400,Sales,Approved
TXN01735,2023-02-09,883.72,Uber Business,EMP796,6400,Operations,Approved
TXN01736,2023-02-10,4162.23,Lyft Business,EMP864,8000,Marketing,
TXN01737,2023-12-21,3866.38,Enterprise Rent-A-Car,EMP216,6400,Sales,Approved
TXN01738,2023-03-23,11.4,Canon,EMP379,8000,Legal,Rejected
TXN01739,2023-12-12,1812.37,Zoom Communications,EMP931,6300,Sales,Approved
TXN01740,2023-08-08,5315.07,Enterprise Rent-A-Car,EMP350,6200,Procurement,Approved
TXN01741,2023-10-21,48.75,AT&T Business,EMP325,6600,Legal,Approved
TXN01742,2023-03-24,30.17,United Airlines,EMP596,6600,HR,Approved
TXN01743,2023-07-23,4519.79,Regus,EMP484,6200,HR,Approved
TXN01744,2023-04-10,40.9,Marriott,EMP740,6100,Procurement,Approved
TXN01745,2023-04-09,2941.22,Home Depot,EMP696,7100,IT,Approved
TXN01746,2023-08-22,11.18,Grainger,EMP214,6700,Legal,
TXN01747,2023-10-21,167.99,Marriott,EMP383,6400,Procurement,Pending
TXN01748,2023-11-27,4740.44,Staples,EMP625,7200,Finance,Approved
TXN01749,2023-06-24,5000.0,Uline,EMP177,6600,Finance,Rejected
TXN01750,2023-07-23,152.65,Xerox,EMP547,6600,IT,
TXN01751,2023-04-04,3595.0,Pitney Bowes,EMP690,7200,Legal,Approved
TXN01752,2023-08-22,15.0,AT&T Business,EMP811,6700,IT,Pending
TXN01753,2023-09-17,32.88,Home Depot,EMP532,6600,Marketing,Approved
TXN01754,2023-09-07,1999.99,Seamless,EMP231,6400,IT,Approved
TXN01755,2023-09-25,53.28,Seamless,EMP713,6600,Sales,Rejected
TXN01756,2023-07-06,1889.57,,EMP364,6600,Sales,Approved
TXN01757,2023-05-12,39.02,Zoom Communications,EMP726,6700,Legal,
TXN01758,2023-02-01,445.93,,EMP776,6300,Finance,
TXN01759,2023-12-23,10.13,WeWork,EMP898,6400,IT,Rejected
TXN01760,2023-07-23,279.75,USPS,EMP372,6600,Marketing,Approved
TXN01761,2023-04-08,250.45,UPS,EMP763,6500,Marketing,Approved
TXN01762,2023-04-25,10.07,Apple Business,EMP589,6700,Legal,Approved
TXN01763,2023-11-06,223.2,Lyft Business,EMP814,6500,Procurement,Approved
TXN01764,2023-03-18,15.98,Office Depot,EMP389,8000,Procurement,Pending
TXN01765,2023-11-05,263.1,Canon,EMP909,6600,HR,
TXN01766,2023-11-04,36.36,Hertz,EMP191,8000,Legal,Approved
TXN01767,2023-06-24,4859.04,Cisco Systems,EMP173,6300,Finance,Approved
TXN01768,2023-06-02,86.72,AT&T Business,EMP984,6400,HR,Approved
TXN01769,2023-03-23,289.75,Dell Technologies,EMP972,6600,IT,Approved
TXN01770,2023-03-30,15.96,Lenovo,EMP578,6100,Marketing,
TXN01771,2023-10-31,56.22,UPS,EMP601,6700,Procurement,Pending
TXN01772,2023-06-02,1526.77,FedEx,EMP825,7100,Marketing,Approved
TXN01773,2023-06-23,391.04,HP Inc,EMP318,6400,Finance,Approved
TXN01774,2023-08-21,587.25,Apple Business,EMP141,6400,Marketing,Approved
TXN01775,2023-10-01,5650.27,Microsoft,EMP964,6600,Sales,Approved
TXN01776,2023-06-06,24.01,UPS,EMP336,6500,Finance,Approved
TXN01777,2023-02-15,2802.31,,EMP452,8000,Legal,
TXN01778,2023-06-28,992.62,Lenovo,EMP852,6100,Sales,Approved
TXN01779,2023-10-06,266.47,Office Depot,EMP591,6500,Legal,Approved
TXN01780,2023-06-29,9055.41,Adobe Systems,EMP332,6600,Procurement,
TXN01781,2023-08-15,104.65,Staples,EMP874,8000,Procurement,
TXN01782,2023-11-14,989.86,UPS,EMP319,6400,Operations,Pending
TXN01783,2023-10-21,2499.99,Amazon Business,EMP286,8000,Sales,
TXN01784,2023-09-10,568.43,Delta Airlines,EMP138,7200,Operations,Approved
TXN01785,2023-01-25,47.44,Delta Airlines,EMP231,8000,Finance,Rejected
TXN01786,2023-10-12,2499.99,Grainger,EMP300,6300,Operations,Approved
TXN01787,2023-05-12,377.71,Apple Business,EMP626,7100,Legal,Approved
TXN01788,2023-03-19,122.0,FedEx,EMP697,8000,Finance,Approved
TXN01789,2023-09-15,990.78,AT&T Business,EMP390,6300,IT,Rejected
TXN01790,2023-06-16,9701.43,Uber Business,EMP719,7200,Sales,Approved
TXN01791,2023-05-27,1159.37,Uline,EMP374,8000,Finance,Approved
TXN01792,2023-07-21,1793.74,Canon,EMP803,6700,Marketing,Approved
TXN01793,2023-04-30,1254.91,United Airlines,EMP603,6300,IT,Rejected
TXN01794,2023-07-19,1151.97,Hilton Hotels,EMP775,8000,Operations,Approved
TXN01795,2023-10-23,3562.97,HP Inc,EMP933,7200,HR,Approved
TXN01796,2023-06-06,182.78,Home Depot,EMP364,7100,Marketing,Pending
TXN01797,2023-01-12,569.49,Lyft Business,EMP343,6400,HR,Rejected
TXN01798,2023-04-28,1256.21,USPS,EMP545,6500,Sales,Approved
TXN01799,2023-07-12,73.42,WeWork,EMP807,6400,Finance,Approved
TXN01800,2023-09-04,19.8,Adobe Systems,EMP906,7100,IT,Approved
TXN01801,2023-12-05,717.82,Uline,EMP593,6200,Finance,Approved
TXN01802,2023-05-09,278.1,WeWork,EMP853,6400,Procurement,Approved
TXN01803,2023-06-04,1247.5,Delta Airlines,EMP740,7200,Marketing,
TXN01804,2023-01-07,6782.77,Ricoh,EMP298,6600,Legal,Approved
TXN01805,2023-03-04,935.88,Adobe Systems,EMP696,6700,IT,Approved
TXN01806,2023-10-12,1867.91,Cisco Systems,EMP403,6500,Finance,Approved
TXN01807,2023-01-31,10.7,Grubhub Corporate,EMP680,8000,Marketing,Approved
TXN01808,2023-01-12,999.99,Delta Airlines,EMP777,6500,IT,Approved
TXN01809,2023-01-30,7622.69,Canon,EMP471,6500,HR,Approved
TXN01810,2023-10-20,1823.87,Apple Business,EMP593,8000,Legal,Rejected
TXN01811,2023-08-16,2315.48,Pitney Bowes,,6100,IT,Rejected
TXN01812,2023-12-09,4021.42,Regus,EMP363,6300,HR,Approved
TXN01813,2023-09-23,60.3,Grainger,EMP887,7100,HR,Approved
TXN01814,2023-09-03,48.26,Staples,EMP448,7200,HR,
TXN01815,2023-09-08,32.25,Enterprise Rent-A-Car,EMP199,6100,HR,Approved
TXN01816,2023-12-03,88.79,Home Depot,EMP960,7200,Marketing,Pending
TXN01817,2023-06-23,19.03,Grainger,EMP175,6500,Marketing,Approved
TXN01818,2023-09-08,1069.31,Xerox,EMP240,6300,Sales,Approved
TXN01819,2023-07-17,3803.94,Microsoft,EMP283,6100,HR,Approved
TXN01820,2023-04-24,3761.34,Amazon Business,EMP824,6400,IT,Approved
TXN01821,2023-07-25,1139.9,Uber Business,EMP201,6600,Procurement,Rejected
TXN01822,2023-10-01,22.81,Office Depot,EMP312,6400,Operations,Rejected
TXN01823,2023-05-26,350.26,Hilton Hotels,EMP632,6600,Legal,Approved
TXN01824,2023-04-20,2869.18,USPS,EMP139,6300,IT,Rejected
TXN01825,2023-02-06,59.95,Delta Airlines,EMP987,6700,HR,Approved
TXN01826,2023-11-28,32.16,Cisco Systems,EMP596,7100,Operations,Approved
TXN01827,2023-12-15,503.15,HP Inc,EMP747,6100,Marketing,
TXN01828,2023-08-03,3160.04,Hilton Hotels,EMP781,6500,IT,Approved
TXN01829,2023-07-12,8635.36,Home Depot,EMP149,6700,HR,Approved
TXN01830,2023-08-12,129.64,Hilton Hotels,EMP927,6600,Sales,Approved
TXN01831,2023-10-23,143.52,AT&T Business,EMP789,8000,Legal,Approved
TXN01832,2023-03-09,500.0,UPS,EMP818,6600,HR,
TXN01833,2023-09-09,969.53,United Airlines,EMP493,8000,Operations,Approved
TXN01834,2023-08-19,5379.27,Delta Airlines,EMP496,7100,Marketing,Approved
TXN01835,2023-05-14,593.35,Grainger,EMP801,6400,HR,Rejected
TXN01836,2023-11-25,363.08,Uline,EMP905,7200,Marketing,Approved
TXN01837,2023-11-25,77.9,WeWork,EMP614,7200,IT,
TXN01838,2023-03-13,589.79,Seamless,EMP942,6700,Sales,
TXN01839,2023-03-16,30.21,United Airlines,EMP115,7200,Operations,Approved
TXN01840,2023-04-10,787.16,Enterprise Rent-A-Car,EMP837,6400,Sales,Approved
TXN01841,2023-08-02,80.39,Grubhub Corporate,EMP347,6200,Procurement,Pending
TXN01842,2023-06-26,10.22,Canon,EMP760,6400,HR,Approved
TXN01843,2023-10-14,1283.92,Lenovo,EMP916,6700,Procurement,Approved
TXN01844,2023-10-25,5829.47,USPS,EMP911,6700,HR,Approved
TXN01845,2023-04-14,250.0,Grubhub Corporate,EMP728,6300,Sales,Approved
TXN01846,2023-06-18,96.29,Grainger,EMP906,6600,Procurement,Rejected
TXN01847,2023-08-30,944.75,Canon,EMP653,7200,Operations,Pending
TXN01848,2023-07-23,7340.42,Xerox,EMP457,6400,HR,
TXN01849,2023-09-28,646.92,Home Depot,EMP189,6200,Finance,Pending
TXN01850,2023-08-17,499.99,Grainger,EMP728,6500,Procurement,Rejected
TXN01851,2023-04-24,361.01,Ricoh,EMP278,7200,HR,Approved
TXN01852,2023-11-14,96.61,Uber Business,EMP950,6500,Procurement,Approved
TXN01853,2023-12-08,7279.28,Regus,EMP362,6300,Legal,Rejected
TXN01854,2023-08-05,13.45,Delta Airlines,EMP971,6200,Legal,Approved
TXN01855,2023-01-20,4534.28,Lenovo,EMP216,6300,Procurement,Approved
TXN01856,2023-12-25,16.58,Ricoh,,6700,Operations,Approved
TXN01857,2023-12-30,11.44,Home Depot,EMP800,6200,Finance,Pending
TXN01858,2023-11-15,4356.21,HP Inc,EMP856,6500,Marketing,Approved
TXN01859,2023-02-28,2118.76,Delta Airlines,EMP649,8000,Procurement,
TXN01860,2023-09-14,11.98,Verizon Business,EMP790,6600,Legal,Pending
TXN01861,2023-10-18,1569.57,Grainger,EMP810,6100,IT,Approved
TXN01862,2023-12-07,89.3,Seamless,EMP135,6300,Sales,Approved
TXN01863,2023-10-07,77.66,United Airlines,EMP783,8000,Finance,Rejected
TXN01864,2023-09-21,1356.32,Marriott,EMP163,6400,Marketing,
TXN01865,2023-02-04,6136.03,HP Inc,EMP193,6400,Operations,Rejected
TXN01866,2023-03-05,4671.29,Grainger,EMP570,6200,Marketing,
TXN01867,2023-06-19,36.67,Zoom Communications,EMP876,6200,Operations,Approved
TXN01868,2023-09-29,5799.52,Cisco Systems,EMP550,6100,Sales,Approved
TXN01869,2023-06-23,6431.94,Uber Business,EMP213,7100,HR,Approved
TXN01870,2023-07-12,23.01,HP Inc,EMP797,6700,Operations,Approved
TXN01871,2023-07-16,3464.79,United Airlines,EMP913,6700,Operations,Rejected
TXN01872,2023-12-11,53.05,Pitney Bowes,EMP524,6100,Finance,Approved
TXN01873,2023-07-06,2101.54,Xerox,EMP923,6600,Operations,Approved
TXN01874,2023-03-13,1201.57,Grubhub Corporate,EMP969,6700,HR,
TXN01875,2023-10-23,133.65,Amazon Business,EMP903,7200,Finance,Rejected
TXN01876,2023-02-03,9854.01,Regus,EMP272,7100,Operations,
TXN01877,2023-08-01,6747.83,Lenovo,EMP912,6500,HR,Approved
TXN01878,2023-05-28,2752.67,Cisco Systems,EMP236,6100,IT,Pending
TXN01879,2023-11-13,422.19,Dell Technologies,EMP297,8000,HR,
TXN01880,2023-09-22,1999.99,Dell Technologies,EMP627,6300,IT,Approved
TXN01881,2023-01-13,204.14,Canon,EMP979,6500,IT,Rejected
TXN01882,2023-10-01,195.5,FedEx,EMP738,7100,Sales,
TXN01883,2023-01-12,140.08,Microsoft,EMP258,6500,Marketing,
TXN01884,2023-04-12,106.64,Hilton Hotels,EMP143,6500,Operations,Approved
TXN01885,2023-02-18,19.39,UPS,EMP395,6100,Legal,Approved
TXN01886,2023-07-15,484.47,United Airlines,EMP903,7100,HR,Pending
TXN01887,2023-04-22,87.63,Uline,EMP312,6500,HR,Rejected
TXN01888,2023-03-01,1177.1,Amazon Business,EMP901,6500,Legal,Approved
TXN01889,2023-08-05,659.5,HP Inc,EMP783,6700,Sales,Rejected
TXN01890,2023-07-02,20.77,Canon,EMP607,6500,Legal,Rejected
TXN01891,2023-10-19,1716.59,Ricoh,EMP795,6700,Marketing,
TXN01892,2023-08-18,167.83,Home Depot,EMP537,6700,IT,Approved
TXN01893,2023-05-03,2734.89,Staples,EMP951,6400,IT,Approved
TXN01894,2023-01-16,6502.75,Adobe Systems,EMP221,7200,Legal,Approved
TXN01895,2023-12-29,160.08,Uber Business,EMP221,8000,Legal,Approved
TXN01896,2023-10-22,75.72,Delta Airlines,EMP956,6600,HR,
TXN01897,2023-03-02,36.45,Uline,EMP828,8000,IT,Approved
TXN01898,2023-06-01,78.52,Zoom Communications,EMP583,6300,Marketing,Pending
TXN01899,2023-01-27,605.02,Uber Business,EMP318,7100,Legal,Approved
TXN01900,2023-02-21,258.47,Uline,EMP452,6400,Procurement,Rejected
TXN01901,2023-05-13,920.82,Delta Airlines,EMP191,6200,Legal,Approved
TXN01902,2023-03-22,10.72,FedEx,EMP899,6600,HR,
TXN01903,2023-09-17,3941.86,Hertz,EMP891,6400,Procurement,Rejected
TXN01904,2023-04-14,4385.18,,EMP896,7100,Finance,
TXN01905,2023-09-08,78.99,FedEx,EMP813,7200,Marketing,Approved
TXN01906,2023-06-23,2287.34,Canon,EMP639,6100,Finance,Approved
TXN01907,2023-04-19,10.18,Staples,EMP861,6700,Operations,
TXN01908,2023-08-31,2534.35,Adobe Systems,EMP967,7200,Marketing,Approved
TXN01909,2023-04-17,94.78,Lyft Business,EMP368,6100,IT,Pending
TXN01910,2023-01-05,234.56,Xerox,EMP585,6400,Marketing,Pending
TXN01911,2023-08-11,405.91,Xerox,EMP641,6700,Procurement,Approved
TXN01912,2023-04-20,46.22,UPS,EMP881,8000,Sales,Rejected
TXN01913,2023-04-02,65.92,Dell Technologies,EMP928,7200,Sales,
TXN01914,2023-06-19,106.3,Hertz,EMP256,6700,HR,Pending
TXN01915,2023-06-21,14.14,Verizon Business,EMP531,8000,Procurement,Approved
TXN01916,2023-01-12,104.96,Amazon Business,EMP724,8000,Marketing,Approved
TXN01917,2023-09-06,743.01,Regus,EMP106,6200,IT,Approved
TXN01918,2023-04-02,1459.61,Verizon Business,EMP403,6300,Marketing,Approved
TXN01919,2023-03-03,513.23,Uber Business,EMP916,6300,Marketing,Rejected
TXN01920,2023-09-28,50.38,Xerox,EMP115,7200,IT,Approved
TXN01921,2023-12-06,2717.77,HP Inc,EMP981,6600,Procurement,Approved
TXN01922,2023-04-24,645.19,Canon,EMP138,7200,HR,Rejected
TXN01923,2023-09-02,16.79,WeWork,,7200,Finance,
TXN01924,2023-10-05,5000.23,Dell Technologies,EMP594,8000,HR,Pending
TXN01925,2023-03-24,1179.62,Hilton Hotels,EMP344,8000,Procurement,Rejected
TXN01926,2023-10-13,883.27,Ricoh,EMP308,6300,HR,Approved
TXN01927,2023-02-01,1476.81,Grainger,EMP672,7200,Finance,Approved
TXN01928,2023-03-12,57.1,Xerox,EMP242,6400,Procurement,
TXN01929,2023-02-13,86.94,Regus,EMP448,6700,Legal,Approved
TXN01930,2023-05-17,452.82,Adobe Systems,EMP723,6400,IT,Approved
TXN01931,2023-03-15,93.51,Cisco Systems,EMP292,6700,Marketing,Pending
TXN01932,2023-08-28,1247.5,Enterprise Rent-A-Car,EMP849,8000,Operations,Approved
TXN01933,2023-04-02,68.93,Pitney Bowes,EMP152,6500,Marketing,Approved
TXN01934,2023-03-09,922.44,Lenovo,EMP104,6200,Finance,Rejected
TXN01935,2023-03-05,29.37,Zoom Communications,,6600,HR,Pending
TXN01936,2023-06-09,999.99,Zoom Communications,EMP492,7200,Marketing,Approved
TXN01937,2023-01-01,6290.44,Grainger,EMP755,6500,Operations,Rejected
TXN01938,2023-04-10,100.95,Staples,,6400,Legal,Approved
TXN01939,2023-12-11,3894.45,Grubhub Corporate,EMP393,6700,Sales,Approved
TXN01940,2023-02-08,116.77,Grainger,EMP352,6600,HR,
TXN01941,2023-09-07,198.51,Uline,EMP372,6500,Sales,Rejected
TXN01942,2023-06-18,13.63,Canon,EMP514,6200,HR,Approved
TXN01943,2023-06-06,1247.5,USPS,EMP124,6600,Procurement,Pending
TXN01944,2023-03-01,79.49,AT&T Business,EMP211,6200,Legal,Approved
TXN01945,2023-06-08,437.93,Adobe Systems,EMP246,7100,IT,Approved
TXN01946,2023-05-13,3687.43,Lyft Business,EMP254,7200,Procurement,Rejected
TXN01947,2023-08-22,327.77,Cisco Systems,EMP327,6500,Marketing,Approved
TXN01948,2023-08-24,59.41,HP Inc,EMP890,6500,Procurement,Rejected
TXN01949,2023-01-08,286.85,AT&T Business,EMP919,6200,Procurement,Approved
TXN01950,2023-07-18,2960.65,Hertz,,6600,Finance,Approved
TXN01951,2023-11-28,650.96,USPS,,7100,HR,Approved
TXN01952,2023-09-11,229.8,UPS,EMP832,6600,Procurement,Approved
TXN01953,2023-06-09,159.85,Lyft Business,EMP585,8000,IT,Approved
TXN01954,2023-09-03,4999.99,Marriott,EMP266,7100,IT,
TXN01955,2023-10-28,133.29,Cisco Systems,EMP714,8000,IT,Approved
TXN01956,2023-12-12,309.56,Lyft Business,EMP822,6700,Marketing,Approved
TXN01957,2023-07-04,2097.02,Office Depot,EMP767,8000,Operations,Approved
TXN01958,2023-04-09,63.51,Dell Technologies,EMP539,8000,Sales,Approved
TXN01959,2023-04-06,19.92,Adobe Systems,EMP178,6200,Finance,Approved
TXN01960,2023-01-31,459.78,Adobe Systems,EMP276,6500,Marketing,Approved
TXN01961,2023-05-14,7508.24,Pitney Bowes,EMP135,6300,Operations,Approved
TXN01962,2023-04-03,13.33,Delta Airlines,EMP308,6700,IT,Approved
TXN01963,2023-11-09,417.75,WeWork,EMP930,7100,Legal,Rejected
TXN01964,2023-06-16,15.67,Ricoh,EMP438,8000,IT,Approved
TXN01965,2023-03-22,258.49,UPS,,6700,HR,Approved
TXN01966,2023-09-24,7780.07,Lenovo,EMP823,7200,HR,Approved
TXN01967,2023-05-04,1705.45,United Airlines,EMP288,6300,HR,Approved
TXN01968,2023-09-13,8007.5,United Airlines,EMP414,6100,Procurement,Approved
TXN01969,2023-06-12,952.24,Grainger,EMP356,6500,Operations,Approved
TXN01970,2023-02-15,1247.5,Ricoh,EMP332,6500,Sales,Approved
TXN01971,2023-07-12,8156.26,Hilton Hotels,EMP865,6400,Sales,Approved
TXN01972,2023-03-07,592.04,Amazon Business,EMP351,7200,Sales,
TXN01973,2023-07-11,3444.65,Xerox,EMP743,6400,Legal,Approved
TXN01974,2023-11-03,418.16,Grainger,EMP982,6500,Operations,Approved
TXN01975,2023-04-16,581.21,United Airlines,EMP464,8000,Sales,Approved
TXN01976,2023-10-09,1247.5,Cisco Systems,EMP143,6200,Marketing,Approved
TXN01977,2023-01-02,7719.74,Ricoh,EMP840,6700,HR,
TXN01978,2023-05-24,159.85,Uline,EMP121,6300,Operations,Rejected
TXN01979,2023-01-04,1358.0,Office Depot,EMP591,6300,Legal,Pending
TXN01980,2023-01-19,61.89,Grainger,EMP502,6200,Marketing,Approved
TXN01981,2023-05-14,1827.46,Hilton Hotels,EMP286,7100,Sales,Approved
TXN01982,2023-12-16,144.19,Delta Airlines,,6300,Procurement,Pending
TXN01983,2023-10-20,2168.21,Office Depot,EMP980,6600,Sales,Approved
TXN01984,2023-02-01,212.59,Apple Business,EMP985,6100,IT,Approved
TXN01985,2023-01-31,69.47,Salesforce,EMP682,7100,Procurement,Approved
TXN01986,2023-08-17,6461.26,Lyft Business,EMP332,6300,IT,
TXN01987,2023-05-17,34.97,WeWork,EMP731,6100,Operations,Approved
TXN01988,2023-11-04,121.31,Lenovo,EMP853,7200,Procurement,
TXN01989,2023-04-25,999.99,Hilton Hotels,EMP851,6100,Operations,Approved
